date,songpu_flow_m3s,songpu_water_level_m,huangdu_flow_m3s,huangdu_water_level_m,huangdu_flow_m3s_abs,huangdu_flow_m3s_reverse_flag,huangdu_flow_m3s_3d_mean,huangdu_flow_m3s_7d_mean,songpu_flow_m3s_abs,songpu_flow_m3s_reverse_flag,songpu_flow_m3s_3d_mean,songpu_flow_m3s_7d_mean,huangdu_water_level_m_1d_diff,huangdu_water_level_m_3d_mean,songpu_water_level_m_1d_diff,songpu_water_level_m_3d_mean,songpu_flow_level_coupling,huangdu_flow_level_coupling
2022-01-14,719.0,2.14,30.9,2.51,30.9,0,31.3,27.285714285714285,719.0,0,862.0,781.1428571428571,-0.040000000000000036,2.5533333333333332,0.050000000000000266,2.1766666666666663,1538.66,77.55899999999998
2022-01-15,725.0,2.14,30.4,2.52,30.4,0,30.7,30.214285714285715,725.0,0,723.6666666666666,786.5714285714286,0.010000000000000231,2.526666666666667,0.0,2.1233333333333335,1551.5,76.60799999999999
2022-01-16,355.0,2.1,29.4,2.5,29.4,0,30.233333333333334,30.485714285714288,355.0,0,599.6666666666666,733.8571428571429,-0.020000000000000018,2.51,-0.040000000000000036,2.126666666666667,745.5,73.5
2022-01-17,562.0,2.24,9.6,2.51,9.6,0,23.13333333333333,27.428571428571427,562.0,0,547.3333333333334,700.0,0.009999999999999787,2.51,0.14000000000000012,2.16,1258.88,24.095999999999997
2022-01-18,433.0,2.22,12.3,2.59,12.3,0,17.1,25.085714285714285,433.0,0,450.0,665.8571428571429,0.08000000000000007,2.533333333333333,-0.020000000000000018,2.186666666666667,961.2600000000001,31.857
2022-01-19,509.0,2.23,10.1,2.61,10.1,0,10.666666666666666,21.928571428571427,509.0,0,501.3333333333333,575.7142857142857,0.020000000000000018,2.57,0.009999999999999787,2.2300000000000004,1135.07,26.360999999999997
2022-01-20,263.0,2.25,4.6,2.65,4.6,0,9.0,18.185714285714287,263.0,0,401.6666666666667,509.42857142857144,0.040000000000000036,2.6166666666666667,0.020000000000000018,2.233333333333334,591.75,12.19
2022-01-21,439.0,2.36,4.8,2.66,4.8,0,6.5,14.457142857142857,439.0,0,403.6666666666667,469.42857142857144,0.010000000000000231,2.64,0.10999999999999988,2.28,1036.04,12.768
2022-01-22,352.0,2.33,5.4,2.68,5.4,0,4.933333333333334,10.885714285714284,352.0,0,351.3333333333333,416.14285714285717,0.020000000000000018,2.6633333333333336,-0.029999999999999805,2.313333333333333,820.1600000000001,14.472000000000001
2022-01-23,236.0,2.36,5.1,2.69,5.1,0,5.1000000000000005,7.4142857142857155,236.0,0,342.3333333333333,399.14285714285717,0.009999999999999787,2.6766666666666663,0.029999999999999805,2.3499999999999996,556.9599999999999,13.719
2022-01-24,396.0,2.51,28.0,2.76,28.0,0,12.833333333333334,10.042857142857143,396.0,0,328.0,375.42857142857144,0.06999999999999984,2.7099999999999995,0.1499999999999999,2.4,993.9599999999999,77.28
2022-01-25,615.0,2.53,32.8,2.75,32.8,0,21.96666666666667,12.97142857142857,615.0,0,415.6666666666667,401.42857142857144,-0.009999999999999787,2.733333333333333,0.020000000000000018,2.4666666666666663,1555.9499999999998,90.19999999999999
2022-01-26,626.0,2.44,32.0,2.75,32.0,0,30.933333333333334,16.099999999999998,626.0,0,545.6666666666666,418.14285714285717,0.0,2.7533333333333334,-0.08999999999999986,2.4933333333333327,1527.44,88.0
2022-01-27,733.0,2.44,36.6,2.72,36.6,0,33.800000000000004,20.67142857142857,733.0,0,658.0,485.2857142857143,-0.029999999999999805,2.74,0.0,2.4699999999999998,1788.52,99.552
2022-01-28,779.0,2.46,37.6,2.76,37.6,0,35.4,25.357142857142858,779.0,0,712.6666666666666,533.8571428571429,0.03999999999999959,2.7433333333333336,0.020000000000000018,2.4466666666666668,1916.34,103.776
2022-01-29,929.0,2.44,35.1,2.74,35.1,0,36.43333333333334,29.599999999999998,929.0,0,813.6666666666666,616.2857142857143,-0.019999999999999574,2.74,-0.020000000000000018,2.4466666666666668,2266.7599999999998,96.174
2022-01-30,813.0,2.45,34.9,2.75,34.9,0,35.86666666666667,33.857142857142854,813.0,0,840.3333333333334,698.7142857142857,0.009999999999999787,2.75,0.010000000000000231,2.4499999999999997,1991.8500000000001,95.975
2022-01-31,780.0,2.44,11.1,2.76,11.1,0,27.03333333333333,31.442857142857143,780.0,0,840.6666666666666,753.5714285714286,0.009999999999999787,2.75,-0.010000000000000231,2.4433333333333334,1903.2,30.635999999999996
2022-02-01,537.0,2.49,11.0,2.82,11.0,0,19.0,28.328571428571426,537.0,0,710.0,742.4285714285714,0.06000000000000005,2.776666666666667,0.050000000000000266,2.4600000000000004,1337.13,31.02
2022-02-02,525.0,2.54,8.9,2.81,8.9,0,10.333333333333334,25.02857142857143,525.0,0,614.0,728.0,-0.009999999999999787,2.796666666666667,0.04999999999999982,2.4899999999999998,1333.5,25.009
2022-02-03,496.0,2.52,9.2,2.83,9.2,0,9.7,21.114285714285717,496.0,0,519.3333333333334,694.1428571428571,0.020000000000000018,2.8200000000000003,-0.020000000000000018,2.516666666666667,1249.92,26.035999999999998
2022-02-04,578.0,2.58,8.8,2.86,8.8,0,8.966666666666667,17.0,578.0,0,533.0,665.4285714285714,0.029999999999999805,2.8333333333333335,0.06000000000000005,2.546666666666667,1491.24,25.168
2022-02-05,666.0,2.55,11.6,2.86,11.6,0,9.866666666666667,13.642857142857142,666.0,0,580.0,627.8571428571429,0.0,2.85,-0.03000000000000025,2.5500000000000003,1698.3,33.175999999999995
2022-02-06,767.0,2.52,11.9,2.86,11.9,0,10.766666666666666,10.357142857142858,767.0,0,670.3333333333334,621.2857142857143,0.0,2.86,-0.029999999999999805,2.5500000000000003,1932.84,34.034
2022-02-07,699.0,2.44,32.6,2.84,32.6,0,18.700000000000003,13.428571428571429,699.0,0,710.6666666666666,609.7142857142857,-0.020000000000000018,2.8533333333333335,-0.08000000000000007,2.5033333333333334,1705.56,92.584
2022-02-08,832.0,2.47,41.2,2.82,41.2,0,28.566666666666674,17.74285714285714,832.0,0,766.0,651.8571428571429,-0.020000000000000018,2.84,0.03000000000000025,2.4766666666666666,2055.04,116.184
2022-02-09,1110.0,2.56,45.4,2.82,45.4,0,39.733333333333334,22.957142857142856,1110.0,0,880.3333333333334,735.4285714285714,0.0,2.8266666666666667,0.08999999999999986,2.49,2841.6,128.028
2022-02-10,1190.0,2.43,41.1,2.79,41.1,0,42.56666666666667,27.514285714285712,1190.0,0,1044.0,834.5714285714286,-0.029999999999999805,2.81,-0.1299999999999999,2.486666666666667,2891.7000000000003,114.66900000000001
2022-02-11,956.0,2.33,41.1,2.72,41.1,0,42.53333333333334,32.128571428571426,956.0,0,1085.3333333333333,888.5714285714286,-0.06999999999999984,2.776666666666667,-0.10000000000000009,2.44,2227.48,111.79200000000002
2022-02-12,808.0,2.32,39.9,2.69,39.9,0,40.70000000000001,36.17142857142857,808.0,0,984.6666666666666,908.8571428571429,-0.03000000000000025,2.733333333333333,-0.010000000000000231,2.36,1874.56,107.33099999999999
2022-02-13,680.0,2.33,38.5,2.67,38.5,0,39.833333333333336,39.971428571428575,680.0,0,814.6666666666666,896.4285714285714,-0.020000000000000018,2.6933333333333334,0.010000000000000231,2.3266666666666667,1584.4,102.795
2022-02-14,620.0,2.4,35.9,2.67,35.9,0,38.1,40.44285714285714,620.0,0,702.6666666666666,885.1428571428571,0.0,2.6766666666666663,0.06999999999999984,2.35,1488.0,95.853
2022-02-15,511.0,2.38,9.8,2.67,9.8,0,28.066666666666666,35.95714285714286,511.0,0,603.6666666666666,839.2857142857143,0.0,2.67,-0.020000000000000018,2.37,1216.1799999999998,26.166
2022-02-16,582.0,2.48,15.7,2.74,15.7,0,20.46666666666667,31.714285714285715,582.0,0,571.0,763.8571428571429,0.07000000000000028,2.6933333333333334,0.10000000000000009,2.42,1443.36,43.018
2022-02-17,369.0,2.41,7.3,2.75,7.3,0,10.933333333333335,26.885714285714283,369.0,0,487.3333333333333,646.5714285714286,0.009999999999999787,2.72,-0.06999999999999984,2.4233333333333333,889.2900000000001,20.075
2022-02-18,430.0,2.52,3.4,2.77,3.4,0,8.800000000000002,21.499999999999996,430.0,0,460.3333333333333,571.4285714285714,0.020000000000000018,2.753333333333334,0.10999999999999988,2.47,1083.6,9.418
2022-02-19,440.0,2.55,1.8,2.81,1.8,0,4.166666666666669,16.057142857142857,440.0,0,413.0,518.8571428571429,0.040000000000000036,2.776666666666667,0.029999999999999805,2.493333333333333,1122.0,5.058
2022-02-20,533.0,2.65,7.9,2.83,7.9,0,4.36666666666667,11.685714285714285,533.0,0,467.6666666666667,497.85714285714283,0.020000000000000018,2.8033333333333332,0.10000000000000009,2.5733333333333337,1412.45,22.357000000000003
2022-02-21,898.0,2.68,6.2,2.83,6.2,0,5.3000000000000025,7.442857142857142,898.0,0,623.6666666666666,537.5714285714286,0.0,2.8233333333333337,0.03000000000000025,2.6266666666666665,2406.6400000000003,17.546
2022-02-22,730.0,2.48,30.8,2.82,30.8,0,14.966666666666669,10.442857142857141,730.0,0,720.3333333333334,568.8571428571429,-0.010000000000000231,2.8266666666666667,-0.20000000000000018,2.6033333333333335,1810.4,86.856
2022-02-23,782.0,2.48,35.5,2.75,35.5,0,24.166666666666668,13.27142857142857,782.0,0,803.3333333333334,597.4285714285714,-0.06999999999999984,2.7999999999999994,0.0,2.5466666666666664,1939.36,97.625
2022-02-24,1020.0,2.49,38.0,2.73,38.0,0,34.76666666666667,17.657142857142855,1020.0,0,844.0,690.4285714285714,-0.020000000000000018,2.766666666666666,0.010000000000000231,2.4833333333333334,2539.8,103.74
2022-02-25,1140.0,2.37,37.4,2.68,37.4,0,36.96666666666667,22.514285714285712,1140.0,0,980.6666666666666,791.8571428571429,-0.04999999999999982,2.72,-0.1200000000000001,2.4466666666666668,2701.8,100.232
2022-02-26,1130.0,2.25,33.5,2.65,33.5,0,36.300000000000004,27.042857142857144,1130.0,0,1096.6666666666667,890.4285714285714,-0.03000000000000025,2.686666666666667,-0.1200000000000001,2.37,2542.5,88.77499999999999
2022-02-27,809.0,2.11,32.4,2.61,32.4,0,34.43333333333334,30.542857142857144,809.0,0,1026.3333333333333,929.8571428571429,-0.040000000000000036,2.6466666666666665,-0.14000000000000012,2.2433333333333336,1706.99,84.564
2022-02-28,737.0,2.3,34.5,2.57,34.5,0,33.46666666666667,34.58571428571428,737.0,0,892.0,906.8571428571429,-0.040000000000000036,2.61,0.18999999999999995,2.22,1695.1,88.66499999999999
2022-03-01,481.0,2.23,32.7,2.64,32.7,0,33.199999999999996,34.857142857142854,481.0,0,675.6666666666666,871.2857142857143,0.07000000000000028,2.6066666666666665,-0.06999999999999984,2.2133333333333334,1072.6299999999999,86.32800000000002
2022-03-02,419.0,2.3,14.3,2.61,14.3,0,27.16666666666667,31.82857142857143,419.0,0,545.6666666666666,819.4285714285714,-0.03000000000000025,2.606666666666667,0.06999999999999984,2.2766666666666664,963.6999999999999,37.323
2022-03-03,552.0,2.44,9.5,2.71,9.5,0,18.83333333333334,27.75714285714286,552.0,0,484.0,752.5714285714286,0.10000000000000009,2.653333333333333,0.14000000000000012,2.323333333333333,1346.8799999999999,25.745
2022-03-04,419.0,2.4,3.2,2.77,3.2,0,9.000000000000002,22.87142857142857,419.0,0,463.3333333333333,649.5714285714286,0.06000000000000005,2.6966666666666668,-0.040000000000000036,2.38,1005.5999999999999,8.864
2022-03-05,362.0,2.46,7.3,2.81,7.3,0,6.666666666666669,19.12857142857143,362.0,0,444.3333333333333,539.8571428571429,0.040000000000000036,2.7633333333333336,0.06000000000000005,2.433333333333333,890.52,20.512999999999998
2022-03-06,522.0,2.55,7.7,2.83,7.7,0,6.066666666666669,15.599999999999998,522.0,0,434.3333333333333,498.85714285714283,0.020000000000000018,2.8033333333333332,0.08999999999999986,2.4699999999999998,1331.1,21.791
2022-03-07,657.0,2.51,7.9,2.83,7.9,0,7.633333333333336,11.799999999999999,657.0,0,513.6666666666666,487.42857142857144,0.0,2.8233333333333337,-0.040000000000000036,2.5066666666666664,1649.07,22.357000000000003
2022-03-08,650.0,2.46,8.5,2.84,8.5,0,8.033333333333337,8.342857142857142,650.0,0,609.6666666666666,511.57142857142856,0.009999999999999787,2.8333333333333335,-0.04999999999999982,2.5066666666666664,1599.0,24.14
2022-03-09,709.0,2.45,34.5,2.81,34.5,0,16.96666666666667,11.228571428571428,709.0,0,672.0,553.0,-0.029999999999999805,2.8266666666666667,-0.009999999999999787,2.473333333333333,1737.0500000000002,96.94500000000001
2022-03-10,929.0,2.41,38.8,2.75,38.8,0,27.26666666666667,15.414285714285713,929.0,0,762.6666666666666,606.8571428571429,-0.06000000000000005,2.7999999999999994,-0.040000000000000036,2.44,2238.8900000000003,106.69999999999999
2022-03-11,1040.0,2.32,44.2,2.68,44.2,0,39.166666666666664,21.27142857142857,1040.0,0,892.6666666666666,695.5714285714286,-0.06999999999999984,2.7466666666666666,-0.0900000000000003,2.393333333333333,2412.7999999999997,118.45600000000002
2022-03-12,1000.0,2.26,35.2,2.64,35.2,0,39.400000000000006,25.257142857142856,1000.0,0,989.6666666666666,786.7142857142857,-0.040000000000000036,2.69,-0.06000000000000005,2.33,2260.0,92.92800000000001
2022-03-13,898.0,2.21,29.1,2.61,29.1,0,36.16666666666667,28.314285714285713,898.0,0,979.3333333333334,840.4285714285714,-0.03000000000000025,2.643333333333333,-0.04999999999999982,2.263333333333333,1984.58,75.951
2022-03-14,540.0,2.16,40.2,2.59,40.2,0,34.833333333333336,32.92857142857143,540.0,0,812.6666666666666,823.7142857142857,-0.020000000000000018,2.6133333333333333,-0.04999999999999982,2.2099999999999995,1166.4,104.118
2022-03-15,500.0,2.3,35.2,2.55,35.2,0,34.833333333333336,36.74285714285714,500.0,0,646.0,802.2857142857143,-0.040000000000000036,2.5833333333333335,0.13999999999999968,2.223333333333333,1150.0,89.76
2022-03-16,477.0,2.33,34.7,2.57,34.7,0,36.7,36.771428571428565,477.0,0,505.6666666666667,769.1428571428571,0.020000000000000018,2.57,0.03000000000000025,2.2633333333333336,1111.41,89.179
2022-03-17,174.0,2.33,11.1,2.59,11.1,0,27.0,32.81428571428571,174.0,0,383.6666666666667,661.2857142857143,0.020000000000000018,2.57,0.0,2.3200000000000003,405.42,28.749
2022-03-18,392.0,2.57,6.6,2.72,6.6,0,17.46666666666667,27.442857142857143,392.0,0,347.6666666666667,568.7142857142857,0.13000000000000034,2.626666666666667,0.23999999999999977,2.4099999999999997,1007.4399999999999,17.952
2022-03-19,308.0,2.61,6.2,2.82,6.2,0,7.966666666666669,23.3,308.0,0,291.3333333333333,469.85714285714283,0.09999999999999964,2.7099999999999995,0.040000000000000036,2.5033333333333334,803.88,17.483999999999998
2022-03-20,446.0,2.66,-8.2,2.84,8.2,1,1.5333333333333357,17.971428571428568,446.0,0,382.0,405.2857142857143,0.020000000000000018,2.793333333333333,0.050000000000000266,2.6133333333333333,1186.3600000000001,-23.287999999999997
2022-03-21,528.0,2.67,-7.3,2.88,7.3,1,-3.099999999999998,11.185714285714285,528.0,0,427.3333333333333,403.57142857142856,0.040000000000000036,2.8466666666666662,0.009999999999999787,2.6466666666666665,1409.76,-21.023999999999997
2022-03-22,748.0,2.89,2.5,3.02,2.5,0,-4.333333333333331,6.5142857142857125,748.0,0,574.0,439.0,0.14000000000000012,2.9133333333333336,0.2200000000000002,2.74,2161.7200000000003,7.55
2022-03-23,1050.0,3.08,20.6,3.13,20.6,0,5.266666666666669,4.499999999999998,1050.0,0,775.3333333333334,520.8571428571429,0.10999999999999988,3.01,0.18999999999999995,2.8800000000000003,3234.0,64.47800000000001
2022-03-24,977.0,2.81,40.5,2.99,40.5,0,21.200000000000003,8.699999999999998,977.0,0,925.0,635.5714285714286,-0.13999999999999968,3.046666666666667,-0.27,2.926666666666667,2745.37,121.09500000000001
2022-03-25,1160.0,2.61,35.5,2.87,35.5,0,32.2,12.828571428571426,1160.0,0,1062.3333333333333,745.2857142857143,-0.1200000000000001,2.9966666666666666,-0.20000000000000018,2.8333333333333335,3027.6,101.885
2022-03-26,1070.0,2.55,42.1,2.91,42.1,0,39.36666666666667,17.957142857142856,1070.0,0,1069.0,854.1428571428571,0.040000000000000036,2.9233333333333333,-0.06000000000000005,2.6566666666666667,2728.5,122.51100000000001
2022-03-27,1230.0,2.57,46.5,2.77,46.5,0,41.36666666666667,25.771428571428572,1230.0,0,1153.3333333333333,966.1428571428571,-0.14000000000000012,2.85,0.020000000000000018,2.5766666666666667,3161.1,128.805
2022-03-28,858.0,2.47,48.9,2.72,48.9,0,45.833333333333336,33.8,858.0,0,1052.6666666666667,1013.2857142857143,-0.04999999999999982,2.8000000000000003,-0.09999999999999964,2.53,2119.26,133.008
2022-03-29,777.0,2.46,39.8,2.7,39.8,0,45.06666666666666,39.128571428571426,777.0,0,955.0,1017.4285714285714,-0.020000000000000018,2.7300000000000004,-0.010000000000000231,2.5,1911.42,107.46
2022-03-30,660.0,2.51,40.6,2.74,40.6,0,43.1,41.98571428571428,660.0,0,765.0,961.7142857142857,0.040000000000000036,2.72,0.04999999999999982,2.48,1656.6,111.24400000000001
2022-03-31,540.0,2.51,14.6,2.76,14.6,0,31.666666666666668,38.285714285714285,540.0,0,659.0,899.2857142857143,0.019999999999999574,2.733333333333333,0.0,2.493333333333333,1355.3999999999999,40.296
2022-04-01,583.0,2.66,13.3,2.87,13.3,0,22.83333333333334,35.114285714285714,583.0,0,594.3333333333334,816.8571428571429,0.11000000000000032,2.7900000000000005,0.15000000000000036,2.56,1550.78,38.17100000000001
2022-04-02,650.0,2.67,12.8,2.87,12.8,0,13.56666666666667,30.928571428571427,650.0,0,591.0,756.8571428571429,0.0,2.8333333333333335,0.009999999999999787,2.6133333333333333,1735.5,36.736000000000004
2022-04-03,653.0,2.61,11.9,2.89,11.9,0,12.66666666666667,25.985714285714284,653.0,0,628.6666666666666,674.4285714285714,0.020000000000000018,2.876666666666667,-0.06000000000000005,2.6466666666666665,1704.33,34.391000000000005
2022-04-04,670.0,2.61,11.3,2.93,11.3,0,12.000000000000005,20.61428571428571,670.0,0,657.6666666666666,647.5714285714286,0.040000000000000036,2.8966666666666665,0.0,2.63,1748.6999999999998,33.109
2022-04-05,729.0,2.55,11.8,2.9,11.8,0,11.66666666666667,16.61428571428571,729.0,0,684.0,640.7142857142857,-0.03000000000000025,2.9066666666666667,-0.06000000000000005,2.59,1858.9499999999998,34.22
2022-04-06,765.0,2.51,13.3,2.89,13.3,0,12.133333333333335,12.714285714285714,765.0,0,721.3333333333334,655.7142857142857,-0.009999999999999787,2.9066666666666667,-0.040000000000000036,2.5566666666666666,1920.1499999999999,38.437000000000005
2022-04-07,828.0,2.48,26.2,2.84,26.2,0,17.100000000000005,14.37142857142857,828.0,0,774.0,696.8571428571429,-0.050000000000000266,2.876666666666667,-0.029999999999999805,2.513333333333333,2053.44,74.408
2022-04-08,967.0,2.45,28.4,2.79,28.4,0,22.633333333333336,16.52857142857143,967.0,0,853.3333333333334,751.7142857142857,-0.04999999999999982,2.84,-0.029999999999999805,2.48,2369.15,79.23599999999999
2022-04-09,1100.0,2.37,29.0,2.75,29.0,0,27.86666666666667,18.842857142857138,1100.0,0,965.0,816.0,-0.040000000000000036,2.793333333333333,-0.08000000000000007,2.4333333333333336,2607.0,79.75
2022-04-10,976.0,2.26,31.2,2.71,31.2,0,29.53333333333333,21.599999999999998,976.0,0,1014.3333333333334,862.1428571428571,-0.040000000000000036,2.75,-0.11000000000000032,2.36,2205.7599999999998,84.55199999999999
2022-04-11,942.0,2.25,30.4,2.66,30.4,0,30.200000000000003,24.328571428571426,942.0,0,1006.0,901.0,-0.04999999999999982,2.706666666666667,-0.009999999999999787,2.2933333333333334,2119.5,80.864
2022-04-12,708.0,2.23,27.1,2.65,27.1,0,29.566666666666674,26.514285714285712,708.0,0,875.3333333333334,898.0,-0.010000000000000231,2.6733333333333333,-0.020000000000000018,2.2466666666666666,1578.84,71.815
2022-04-13,481.0,2.3,18.7,2.64,18.7,0,25.400000000000002,27.28571428571428,481.0,0,710.3333333333334,857.4285714285714,-0.009999999999999787,2.65,0.06999999999999984,2.2600000000000002,1106.3,49.368
2022-04-14,900.0,2.54,24.9,2.79,24.9,0,23.566666666666666,27.099999999999998,900.0,0,696.3333333333334,867.7142857142857,0.1499999999999999,2.6933333333333334,0.2400000000000002,2.3566666666666665,2286.0,69.471
2022-04-15,689.0,2.97,10.6,3.07,10.6,0,18.066666666666666,24.557142857142853,689.0,0,690.0,828.0,0.2799999999999998,2.8333333333333335,0.43000000000000016,2.6033333333333335,2046.3300000000002,32.541999999999994
2022-04-16,684.0,2.91,14.2,2.94,14.2,0,16.566666666666666,22.442857142857143,684.0,0,757.6666666666666,768.5714285714286,-0.1299999999999999,2.933333333333333,-0.06000000000000005,2.8066666666666666,1990.44,41.748
2022-04-17,724.0,2.75,9.2,2.88,9.2,0,11.333333333333336,19.299999999999994,724.0,0,699.0,732.5714285714286,-0.06000000000000005,2.9633333333333334,-0.16000000000000014,2.876666666666667,1991.0,26.496
2022-04-18,502.0,2.65,12.6,2.87,12.6,0,12.0,16.757142857142856,502.0,0,636.6666666666666,669.7142857142857,-0.009999999999999787,2.8966666666666665,-0.10000000000000009,2.7699999999999996,1330.3,36.162
2022-04-19,540.0,2.61,7.4,2.85,7.4,0,9.733333333333336,13.94285714285714,540.0,0,588.6666666666666,645.7142857142857,-0.020000000000000018,2.866666666666667,-0.040000000000000036,2.67,1409.3999999999999,21.090000000000003
2022-04-20,548.0,2.62,12.4,2.85,12.4,0,10.800000000000002,13.042857142857141,548.0,0,530.0,655.2857142857143,0.0,2.856666666666667,0.010000000000000231,2.6266666666666665,1435.76,35.34
2022-04-21,729.0,2.55,12.4,2.82,12.4,0,10.733333333333336,11.257142857142854,729.0,0,605.6666666666666,630.8571428571429,-0.03000000000000025,2.84,-0.07000000000000028,2.5933333333333333,1858.9499999999998,34.967999999999996
2022-04-22,756.0,2.51,32.1,2.81,32.1,0,18.966666666666672,14.328571428571426,756.0,0,677.6666666666666,640.4285714285714,-0.009999999999999787,2.8266666666666667,-0.040000000000000036,2.56,1897.56,90.20100000000001
2022-04-23,864.0,2.44,30.5,2.73,30.5,0,25.000000000000004,16.657142857142855,864.0,0,783.0,666.1428571428571,-0.08000000000000007,2.7866666666666666,-0.06999999999999984,2.4999999999999996,2108.16,83.265
2022-04-24,937.0,2.51,25.0,2.75,25.0,0,29.200000000000003,18.91428571428571,937.0,0,852.3333333333334,696.5714285714286,0.020000000000000018,2.763333333333333,0.06999999999999984,2.4866666666666664,2351.87,68.75
2022-04-25,768.0,2.39,32.4,2.7,32.4,0,29.3,21.74285714285714,768.0,0,856.3333333333334,734.5714285714286,-0.04999999999999982,2.7266666666666666,-0.11999999999999966,2.4466666666666668,1835.52,87.48
2022-04-26,805.0,2.45,24.6,2.68,24.6,0,27.333333333333332,24.199999999999996,805.0,0,836.6666666666666,772.4285714285714,-0.020000000000000018,2.7100000000000004,0.06000000000000005,2.4499999999999997,1972.2500000000002,65.92800000000001
2022-04-27,555.0,2.43,24.6,2.66,24.6,0,27.200000000000003,25.94285714285714,555.0,0,709.3333333333334,773.4285714285714,-0.020000000000000018,2.68,-0.020000000000000018,2.4233333333333333,1348.65,65.436
2022-04-28,487.0,2.53,26.2,2.65,26.2,0,25.133333333333336,27.91428571428571,487.0,0,615.6666666666666,738.8571428571429,-0.010000000000000231,2.6633333333333336,0.09999999999999964,2.47,1232.11,69.42999999999999
2022-04-29,411.0,2.56,25.6,2.68,25.6,0,25.46666666666667,26.985714285714284,411.0,0,484.3333333333333,689.5714285714286,0.03000000000000025,2.6633333333333336,0.03000000000000025,2.5066666666666664,1052.16,68.608
2022-04-30,580.0,2.71,11.0,2.74,11.0,0,20.933333333333337,24.199999999999996,580.0,0,492.6666666666667,649.0,0.06000000000000005,2.69,0.1499999999999999,2.6,1571.8,30.14
2022-05-01,554.0,2.57,8.1,2.77,8.1,0,14.9,21.78571428571428,554.0,0,515.0,594.2857142857143,0.029999999999999805,2.7300000000000004,-0.14000000000000012,2.6133333333333333,1423.78,22.436999999999998
2022-05-02,615.0,2.59,13.5,2.81,13.5,0,10.866666666666669,19.085714285714285,615.0,0,583.0,572.4285714285714,0.040000000000000036,2.7733333333333334,0.020000000000000018,2.623333333333333,1592.85,37.935
2022-05-03,506.0,2.51,9.6,2.8,9.6,0,10.400000000000002,16.942857142857143,506.0,0,558.3333333333334,529.7142857142857,-0.010000000000000231,2.7933333333333334,-0.08000000000000007,2.5566666666666666,1270.06,26.88
2022-05-04,597.0,2.57,10.7,2.82,10.7,0,11.266666666666671,14.957142857142856,597.0,0,572.6666666666666,535.7142857142857,0.020000000000000018,2.81,0.06000000000000005,2.556666666666666,1534.29,30.173999999999996
2022-05-05,539.0,2.5,13.5,2.8,13.5,0,11.266666666666671,13.14285714285714,539.0,0,547.3333333333334,543.1428571428571,-0.020000000000000018,2.806666666666666,-0.06999999999999984,2.526666666666667,1347.5,37.8
2022-05-06,566.0,2.53,6.4,2.79,6.4,0,10.200000000000003,10.399999999999997,566.0,0,567.3333333333334,565.2857142857143,-0.009999999999999787,2.8033333333333332,0.029999999999999805,2.533333333333333,1431.9799999999998,17.856
2022-05-07,566.0,2.5,26.1,2.77,26.1,0,15.333333333333337,12.557142857142855,566.0,0,557.0,563.2857142857143,-0.020000000000000018,2.7866666666666666,-0.029999999999999805,2.51,1415.0,72.29700000000001
2022-05-08,735.0,2.49,30.6,2.72,30.6,0,21.033333333333335,15.771428571428569,735.0,0,622.3333333333334,589.1428571428571,-0.04999999999999982,2.7600000000000002,-0.009999999999999787,2.5066666666666664,1830.15,83.23200000000001
2022-05-09,726.0,2.45,25.6,2.7,25.6,0,27.433333333333337,17.499999999999996,726.0,0,675.6666666666666,605.0,-0.020000000000000018,2.7300000000000004,-0.040000000000000036,2.4800000000000004,1778.7,69.12
2022-05-10,723.0,2.43,29.2,2.7,29.2,0,28.46666666666667,20.3,723.0,0,728.0,636.0,0.0,2.706666666666667,-0.020000000000000018,2.456666666666667,1756.89,78.84
2022-05-11,691.0,2.4,27.3,2.67,27.3,0,27.36666666666667,22.67142857142857,691.0,0,713.3333333333334,649.4285714285714,-0.03000000000000025,2.69,-0.03000000000000025,2.426666666666667,1658.3999999999999,72.891
2022-05-12,538.0,2.4,25.1,2.67,25.1,0,27.200000000000003,24.32857142857143,538.0,0,650.6666666666666,649.2857142857143,0.0,2.6799999999999997,0.0,2.4099999999999997,1291.2,67.017
2022-05-13,491.0,2.43,19.4,2.67,19.4,0,23.933333333333337,26.185714285714287,491.0,0,573.3333333333334,638.5714285714286,0.0,2.67,0.03000000000000025,2.41,1193.13,51.797999999999995
2022-05-14,420.0,2.53,25.3,2.74,25.3,0,23.26666666666667,26.071428571428566,420.0,0,483.0,617.7142857142857,0.07000000000000028,2.6933333333333334,0.09999999999999964,2.453333333333333,1062.6,69.322
2022-05-15,533.0,2.55,6.1,2.71,6.1,0,16.933333333333337,22.571428571428566,533.0,0,481.3333333333333,588.8571428571429,-0.03000000000000025,2.706666666666667,0.020000000000000018,2.5033333333333334,1359.1499999999999,16.531
2022-05-16,452.0,2.55,8.4,2.75,8.4,0,13.266666666666671,20.11428571428571,452.0,0,468.3333333333333,549.7142857142857,0.040000000000000036,2.733333333333333,0.0,2.5433333333333334,1152.6,23.1
2022-05-17,409.0,2.51,5.6,2.76,5.6,0,6.700000000000003,16.74285714285714,409.0,0,464.6666666666667,504.85714285714283,0.009999999999999787,2.7399999999999998,-0.040000000000000036,2.5366666666666666,1026.59,15.455999999999998
2022-05-18,304.0,2.58,8.8,2.77,8.8,0,7.600000000000004,14.099999999999998,304.0,0,388.3333333333333,449.57142857142856,0.010000000000000231,2.76,0.07000000000000028,2.5466666666666664,784.32,24.376
